,RESULT
5642,2
45913,1
11546,0
27565,1
22238,0
25700,0
10426,0
34830,0
52258,0
23953,2
22065,3
43594,0
49477,0
30516,2
48966,4
24202,0
25223,0
31270,1
36163,1
25858,3
15060,0
24534,1
40918,2
49311,2
27647,0
16381,1
50634,1
49175,1
5525,1
28545,0
5855,2
50772,0
18234,2
27581,0
34296,4
31211,0
47618,1
51797,4
30113,0
19483,0
43389,1
38938,2
8352,1
12995,0
5929,0
11096,0
12477,0
27797,2
3903,1
27811,0
20365,1
46007,0
27714,0
6975,1
39432,0
50830,1
44073,0
7264,0
13516,0
30849,0
49522,3
4751,1
168,0
8335,2
20481,0
16162,0
31129,1
49035,2
50203,2
22768,0
39500,0
3865,1
27792,4
42957,0
8983,0
1214,0
28275,1
5889,0
29846,1
24074,0
38552,0
46717,1
18563,4
48554,0
36216,1
29503,0
48730,1
18541,3
51016,3
47699,0
48487,0
27347,0
8736,0
46869,1
32698,0
25212,0
20933,1
2897,0
2321,0
20404,0
8560,0
2021,2
32385,1
34615,1
8132,0
4212,3
16862,0
14545,0
18785,0
15754,1
50860,1
27319,0
29579,1
31906,3
31242,1
2613,0
4808,1
31804,3
37340,3
44461,0
49834,1
48592,0
14580,0
10656,0
38783,1
1677,3
45324,0
26345,2
3392,0
39799,1
23996,0
18219,0
23718,0
16124,0
39435,1
12968,0
13867,0
29724,1
34238,0
48781,4
13572,0
1475,0
48057,2
33574,4
49214,2
34567,1
41361,1
32112,0
30472,0
7857,0
45645,4
1235,0
32965,0
26251,0
34020,0
12541,2
36006,0
21786,1
1422,4
47977,4
50806,4
26837,1
9834,3
29500,4
21491,0
8253,1
20760,0
42560,1
29626,4
35069,2
12185,0
48279,0
14379,0
43619,1
26510,1
18745,0
16735,1
23193,0
45806,0
50566,2
44471,1
6013,0
8017,2
45233,1
28202,2
16181,0
26860,0
27425,0
22149,0
32875,0
12074,0
11032,2
22237,0
27449,0
19469,0
40534,0
49810,0
10581,0
39771,0
18270,1
32186,2
13650,0
3551,2
35750,0
37587,2
35191,0
7223,0
1151,4
14584,0
14344,4
43817,1
22545,0
52124,0
18820,1
16894,0
31231,0
7894,1
34348,0
45149,1
26745,0
24070,1
28593,1
3732,0
47450,2
41145,1
50823,1
33277,0
3080,1
26986,0
37455,1
23404,0
21510,2
30083,0
30752,1
4765,0
2658,1
52052,0
16877,0
36171,1
38580,1
25703,0
26465,2
17236,2
36782,1
31481,0
41233,0
11578,0
34908,0
22383,1
38327,0
42607,1
26713,1
18758,2
26047,4
28960,1
18365,0
16882,0
27004,1
23592,1
17387,0
40052,0
891,0
19301,0
12374,0
25436,2
416,1
30046,1
24785,0
15954,3
44858,0
48555,3
52081,2
49103,0
9220,1
44309,0
5185,0
4725,0
9893,2
3599,0
23688,0
25581,1
35365,2
51966,2
47298,0
20955,0
16495,1
3524,1
2646,1
44628,1
4217,4
24162,1
12102,0
5049,1
52492,0
27222,4
12085,0
8953,1
34890,0
23593,1
48516,0
24339,1
49420,0
37050,1
42812,4
45475,0
26230,4
17845,1
35100,1
33519,0
20412,3
52283,1
1388,0
30822,4
265,0
19519,0
6828,1
28674,1
22099,0
49829,1
39919,0
31752,1
16717,1
4370,0
43411,2
16976,1
46190,0
50669,1
17707,0
48744,4
32466,3
22339,0
48024,2
48816,1
39878,2
25867,1
22711,0
39167,2
34416,1
33762,0
3506,2
45275,0
6254,2
34865,4
4876,1
47250,0
34689,0
782,0
39776,1
22311,0
6665,4
4521,1
10436,0
19842,0
35811,0
35548,0
49121,4
7054,1
46681,1
38375,1
51981,0
4553,0
6684,0
2457,0
11107,2
7859,4
27523,3
20194,0
47556,1
46844,1
16160,0
8017,2
41743,4
40183,1
7923,0
27867,0
38082,0
21518,1
30875,1
46818,1
17503,2
28794,0
32091,4
43438,4
31290,0
16232,0
47032,1
17444,0
26241,4
1457,1
7910,0
40394,0
15918,0
8633,0
24199,0
21252,1
23093,1
17141,0
38923,1
16997,1
9161,1
24777,1
4485,1
31921,0
17081,1
32461,1
46525,1
36580,0
46143,2
9510,4
30096,2
39026,0
7884,0
45742,0
17118,1
40911,1
44318,0
3593,2
15594,1
49519,0
48118,1
29203,0
18262,1
6738,1
1994,0
5898,1
18206,1
14064,0
11355,0
36630,1
49458,1
50926,1
31836,0
13766,0
2501,1
29339,4
41443,1
233,2
43402,2
3379,0
51646,1
25889,4
7000,0
32981,0
28341,0
25919,2
33387,0
1483,1
48192,1
20456,0
708,0
370,1
26596,2
7051,0
19728,1
41023,0
19653,0
18591,3
8907,4
49615,4
3551,2
21678,2
45859,0
47602,2
3004,1
26657,3
8244,0
19432,1
36763,1
39496,0
50412,3
13511,0
29354,1
52396,1
25824,2
47975,4
43900,2
29113,1
18127,1
10982,1
3584,0
8248,1
5500,0
42574,3
52563,4
38170,0
8692,0
38505,1
5549,0
10397,1
38923,1
24553,1
18734,2
12456,4
27909,0
7516,1
48440,2
33495,0
17512,1
16456,0
18760,1
38413,0
26047,4
35808,0
51287,1
18460,0
9720,1
24239,1
49940,1
23699,1
50199,1
1732,0
27084,0
17933,0
31448,1
24307,0
7049,0
50542,1
31174,0
24834,0
28130,3
25648,0
16714,0
30381,0
39347,0
40837,0
52628,1
46343,0
39947,0
32801,0
47040,0
2606,2
8160,2
1626,2
5933,0
48524,0
13221,0
4824,1
46773,1
39049,1
20712,0
52505,3
3240,0
34044,1
32160,0
3479,1
4462,0
48707,1
3477,2
29520,4
41919,1
44176,1
23138,0
49836,2
46831,0
21625,1
23102,0
20696,0
6153,0
47644,1
31591,0
1717,2
30983,3
1831,1
44355,0
32180,0
3363,1
7477,0
3974,0
27686,0
42436,0
32914,0
41985,2
48783,1
45114,1
21617,0
20964,1
2099,0
42435,2
45338,0
41696,1
24588,0
5701,1
40420,0
50817,4
14578,0
39054,0
39421,0
13427,1
49644,2
5610,1
41554,1
45321,0
41237,2
29370,4
22025,0
46470,0
29712,0
760,2
28296,3
28793,4
45971,0
34888,0
32821,1
44786,3
13116,0
12046,0
32874,4
10204,0
6557,1
26478,4
36336,0
3192,1
8748,4
46555,0
21205,0
15163,1
37123,2
41405,4
42902,0
46552,0
50511,3
3550,4
28619,0
7732,0
43636,0
21769,0
14842,0
37747,0
31874,4
37827,2
32513,0
51779,0
49000,1
34331,1
24073,0
42296,2
40694,3
38752,2
8238,0
38773,0
19478,0
12997,0
49603,3
28426,0
45078,3
30277,0
3193,0
5020,0
34734,0
20101,0
19046,1
16688,0
15962,0
45590,0
48389,1
31439,2
42,1
47254,0
26039,2
42547,1
24251,1
33415,3
22532,4
46743,1
40494,0
27476,4
43931,1
45816,0
41875,0
52385,1
34882,0
17876,0
3441,2
18117,1
4938,2
47708,1
37840,0
36859,0
15523,0
20743,1
22406,0
40927,1
50525,4
34550,0
45890,0
47892,1
5771,0
36261,1
21110,3
43477,0
28861,2
16560,0
22933,1
47028,1
30016,0
14111,0
14125,2
30774,4
50287,0
35216,0
46560,0
17704,0
240,1
9308,0
24537,0
48184,3
40881,4
51900,0
8443,0
39125,0
33231,3
3525,0
6809,0
36660,0
17619,4
9235,1
27802,0
24596,0
52358,1
28336,0
13376,0
26808,0
8163,3
8239,0
17619,4
36689,0
47740,2
31311,0
1335,0
39638,0
7042,0
17884,4
39639,1
5915,0
8316,2
30012,0
49270,1
31389,0
13541,1
42023,1
16934,0
5752,0
32833,0
12447,4
9301,0
23032,1
44081,1
15753,1
25588,1
32903,2
5501,1
52148,0
35375,1
40894,1
16944,4
44269,0
38738,1
34962,0
23941,2
41826,1
30620,0
6254,2
14556,0
7790,1
17061,0
17400,0
307,1
25943,1
23477,0
51058,0
44184,0
39270,0
13722,1
30420,1
16763,0
51243,0
39804,0
27149,4
26212,0
18336,1
5474,1
14606,0
34732,0
42361,1
32827,1
12958,0
1257,0
29761,4
13237,3
47039,0
34524,0
49526,0
46404,0
17650,0
10279,0
39275,0
47834,4
28928,0
2581,1
37120,4
1131,0
31257,0
45771,0
44393,1
23382,1
13246,0
46278,1
7227,0
49283,0
30106,1
51252,2
7208,4
5572,0
21228,1
27697,1
45636,0
28516,0
5666,0
11131,0
44780,1
18196,0
12655,0
9757,2
32115,0
43574,0
23802,0
27456,0
6977,2
23454,2
14255,0
18270,1
49285,1
2988,2
32211,2
49046,3
2957,0
30750,2
30180,1
26401,0
26517,1
37603,1
43203,0
5862,0
33019,0
28525,0
30953,0
24267,0
51887,0
22337,1
35365,2
52458,0
24283,3
17953,3
49522,3
47060,0
39134,0
39260,2
27454,1
12203,0
5872,0
4453,1
385,1
5697,0
7914,2
22371,0
13910,2
49391,0
32673,0
31820,1
43713,0
26324,4
9490,0
42886,0
22777,0
31237,1
50736,0
14740,0
29202,1
16588,1
19327,0
50443,1
4642,1
52252,3
43293,0
49080,4
27536,2
54,1
1626,2
31774,1
25136,1
15068,3
45497,0
49206,1
28832,4
3747,0
34109,0
1525,1
23668,1
1187,0
16080,1
1667,0
40573,2
50582,3
18771,1
44388,0
45237,3
312,0
46337,0
34214,0
45406,1
50634,1
32421,0
34516,1
3190,1
44136,1
13518,2
26315,2
35596,0
15801,4
28945,0
28746,4
48987,1
23311,0
37418,0
4115,2
48196,3
3374,0
32809,0
11196,4
27915,4
6905,4
45803,0
27525,0
15936,0
17259,0
43936,0
48286,0
16212,0
201,2
11279,0
35680,0
6728,1
50049,2
3662,0
31292,0
51427,0
47196,0
16196,0
51963,3
46175,0
24,1
14455,0
38099,2
35462,0
39161,1
35126,0
41541,1
40813,3
44329,0
42558,1
2054,0
9588,4
724,1
40584,0
43975,0
38903,2
50243,1
36702,0
44438,1
28050,1
46773,1
32438,2
9186,4
26315,2
52194,1
51927,2
23200,1
40347,2
702,0
34792,0
25889,4
12236,0
8580,0
51639,1
28741,4
21678,2
5386,0
6193,0
24420,0
40214,0
13565,1
7062,3
36047,2
36976,2
30982,0
50789,0
1524,0
38679,4
26028,1
24103,0
31802,0
16380,2
26708,1
37648,0
19926,0
51793,1
44536,0
9421,0
757,0
36264,1
6652,1
26802,2
9290,0
29736,0
27193,0
6840,0
36305,1
25466,1
52230,4
41826,1
44712,0
25301,0
37419,0
39011,0
5857,0
36070,0
4345,0
33807,0
34166,1
23589,0
2402,1
43787,4
27538,1
33007,1
24323,1
41842,0
8469,0
5192,0
26469,1
22656,0
39838,2
42200,0
50414,1
28441,0
27570,0
7881,0
35062,1
13563,4
45905,0
25522,0
42533,2
48589,0
8757,0
23381,0
7458,1
15805,0
23910,0
49466,0
44575,1
46111,0
43064,1
42296,2
11140,0
11727,0
20135,0
21191,0
4762,0
10904,1
23838,1
27055,0
25221,1
19977,0
51354,2
40549,0
273,1
3152,1
34454,0
44079,1
43247,3
24534,1
24185,0
6972,1
52199,2
44480,1
49181,2
1166,0
27190,0
5745,1
1174,0
49302,0
22415,0
40542,2
50325,1
30538,0
31718,1
23824,0
19770,0
32161,4
35547,3
47445,3
1400,0
801,0
31988,0
32969,2
19203,2
35226,0
6655,1
30930,0
3198,0
9160,0
45896,0
31924,2
15542,2
25556,1
5103,1
13280,1
4800,2
4388,0
34737,0
52502,4
4961,4
3207,1
48440,2
9134,0
1811,0
22958,1
46390,0
32579,1
31531,4
51969,2
50666,0
26051,1
27597,2
29393,4
27975,0
39641,1
17648,4
51168,1
43360,0
38062,0
4377,0
28811,1
9471,0
41247,1
31616,1
23532,0
49509,2
49841,1
32756,1
45928,0
34977,0
48155,1
26084,0
51023,1
38296,1
35962,1
50838,0
32203,1
11842,0
28542,0
44753,0
10516,3
21039,1
33794,0
22727,0
51187,1
1725,2
3363,1
1007,0
36838,0
26104,2
46618,0
40836,0
40026,0
11069,0
5712,1
50807,0
10545,0
26485,0
3648,0
13238,0
39135,1
14843,0
21681,0
42388,0
7045,1
45428,1
52348,0
1757,3
19376,1
32572,0
17533,1
4222,1
18424,2
14142,0
33592,0
40228,0
12209,0
12466,0
1274,0
40426,0
188,1
3210,0
12587,0
7133,0
6396,0
39282,0
38801,1
22508,0
35206,1
3107,4
26391,1
41541,1
1332,2
14614,0
4756,0
28522,2
5474,1
12454,2
22239,0
48597,0
8962,0
924,1
28935,3
21193,1
22636,1
23458,0
34304,2
3459,0
43883,4
29204,1
15579,0
21449,0
1564,2
1462,1
10684,0
30310,0
12243,0
48968,1
10482,0
630,0
19250,0
12589,0
30779,2
18695,0
41961,0
5650,3
11507,0
12277,0
39975,3
30415,0
16553,0
29690,0
2981,0
3760,3
31778,0
5174,1
2519,0
16568,0
48677,1
41419,2
11205,1
12115,1
4822,0
43399,1
43232,0
41971,0
23428,0
15887,0
10311,0
40632,1
26158,1
30091,1
1502,1
10590,0
3668,0
38756,4
42819,3
2255,0
50967,0
16718,1
27679,0
37877,1
27431,4
18116,1
27576,0
31578,2
25383,0
35285,0
32595,1
38783,1
10848,1
26264,4
28717,4
39694,1
31726,0
43706,2
2352,0
37923,1
23096,0
38896,4
35773,1
27107,4
28047,0
13314,1
7096,2
45413,0
51096,2
44813,1
37607,1
163,2
10397,1
44296,1
4696,0
31102,0
47967,2
18059,2
5195,0
8886,0
32454,0
38901,2
36659,0
46212,1
38536,1
41048,1
20833,2
2334,0
46741,0
32339,0
28546,2
13709,1
29352,1
39403,0
32200,1
30693,4
44573,1
15965,0
31993,0
11912,0
43493,2
48807,1
34322,2
38578,1
1957,0
11204,0
16174,0
4338,4
23675,0
51780,1
44559,1
36900,0
11338,0
42473,4
16310,1
38881,1
26064,0
25799,0
46514,1
20926,0
40121,0
28412,1
47729,0
13395,1
1544,1
52345,1
26471,0
26491,4
47739,4
1193,0
25656,0
12073,0
52040,1
40072,2
48972,0
16913,1
42511,3
22591,2
44437,1
5483,3
27099,1
13724,0
21190,1
43245,0
22385,0
47670,0
39262,0
19119,0
43320,1
10976,2
28998,0
24181,0
4205,0
16388,0
29562,0
2812,1
35954,0
9331,0
1463,2
39724,0
5140,1
39266,0
9613,1
9899,1
443,2
9538,0
29468,4
40154,2
24841,2
439,1
17884,4
16917,1
46639,0
3670,2
49434,0
34242,0
31885,0
40415,0
3129,1
38221,2
36534,0
33961,0
121,1
9945,0
47641,0
669,1
32401,1
16529,0
43397,0
32497,1
25377,0
23008,1
49006,0
32097,1
39397,0
12751,0
11525,1
50828,0
37698,3
34899,0
43622,0
43282,0
30959,0
26025,4
35307,4
22068,0
32910,0
5486,0
35627,0
29657,0
7538,1
47227,0
6737,2
11940,0
40959,0
20589,0
6493,0
42784,1
41478,1
52282,2
22961,1
21451,0
32575,0
164,2
26606,3
7956,0
8945,0
19293,0
51832,1
39458,1
26457,0
34759,0
50,0
14889,4
43629,1
46079,0
43380,0
44441,2
495,0
14789,2
302,1
30279,0
17182,0
4181,1
35550,0
824,1
11659,1
6975,1
23851,1
29049,1
2792,0
49216,1
49822,1
9773,2
23519,0
50765,1
37620,4
29665,0
45112,2
8285,2
10802,3
24017,0
13188,0
28822,0
7800,0
40632,1
34158,4
2658,1
30535,1
28034,1
16213,0
23513,0
44761,0
30797,0
37517,0
49338,0
18167,0
25382,1
43478,1
10480,0
6650,4
29585,0
2533,3
25924,1
49331,1
48668,0
24944,0
2640,0
47041,1
3058,0
42744,1
5429,0
50264,1
11564,4
7790,1
48495,0
44994,0
25020,0
3244,0
27985,2
15668,0
8898,0
27984,1
3960,0
39685,0
23943,1
29982,0
17852,1
34987,0
49725,0
17642,0
21917,1
21622,0
5836,1
9823,3
43983,0
44891,1
52130,1
44266,2
6624,1
9221,1
28888,2
32095,4
28832,4
21406,0
7355,0
24545,0
17424,1
51499,4
7858,1
1946,0
38419,0
27684,1
32103,0
12812,0
38582,2
11003,0
18485,3
30377,1
1663,2
2461,0
22665,1
31025,4
45149,1
48315,1
34726,0
28869,3
46632,0
8753,2
25607,1
17125,1
35280,0
20040,1
17517,1
3723,2
18841,0
3511,1
39725,0
20942,2
52072,1
39507,1
44002,0
27497,0
27458,4
16228,0
5886,1
7208,4
42216,1
18132,0
44686,2
32374,0
32532,4
30403,1
34896,1
29492,1
43814,0
22701,0
18884,2
17389,1
37699,0
44899,2
42511,3
841,0
34424,1
29118,0
39319,0
6188,0
18652,0
25555,0
52571,0
31097,4
15450,0
27310,0
23313,0
46797,0
31803,1
46547,0
29468,4
45364,0
358,1
42688,1
39467,4
22966,0
37996,1
45022,1
17907,4
36924,1
1493,0
34489,1
32870,0
14720,0
34385,1
26429,0
6326,0
28276,4
35883,0
49353,2
22095,0
3875,0
38927,2
7023,0
12687,1
5133,4
6421,0
4614,0
12898,0
12717,2
51817,0
1620,1
45464,0
5119,0
17815,1
6484,0
51020,2
27539,1
45115,1
13335,2
14631,0
36948,3
41188,1
16037,0
25111,0
32874,4
46850,0
10804,1
17282,0
27511,3
46512,0
37371,0
26331,1
34296,4
13023,0
45883,0
36957,1
33221,0
46636,0
25138,1
18687,1
6363,0
25427,4
10506,1
46378,1
4500,2
9436,3
9904,0
20533,1
49174,1
3897,1
25000,0
4871,0
38349,2
10865,0
7429,0
11370,4
16298,1
7497,0
16830,0
25779,1
5295,0
38202,3
43402,2
46353,0
45192,0
35,0
9362,1
38949,1
896,0
803,0
3804,0
22444,3
21386,0
15050,1
44312,0
41653,3
49351,2
22414,1
40262,2
15252,0
20233,0
43883,4
5925,0
50337,0
38408,0
10778,1
51646,1
41008,4
41455,4
35052,0
11890,0
41418,2
48633,0
4233,1
23244,2
44815,0
42556,2
30918,1
49711,1
31418,1
27277,2
18482,0
40247,1
50008,1
39114,0
16724,1
47618,1
8625,0
28231,0
10427,1
44445,0
14917,1
49497,1
48090,0
38350,2
19890,1
12835,0
18411,1
39849,0
46934,0
30048,1
35563,4
29478,0
6580,1
15949,0
40849,0
19074,0
38584,0
23123,1
8578,0
5391,0
3635,2
41472,0
12669,0
40528,1
34975,0
52465,0
15447,0
27684,1
34168,2
34420,1
27189,0
16923,1
3305,1
23628,0
28116,0
49137,0
16955,0
52130,1
7186,1
2151,1
37397,1
22720,0
12580,0
10950,1
26746,1
5412,0
51936,1
385,1
12497,0
41356,0
32012,0
28012,2
13018,0
46174,0
42759,1
51290,1
13674,0
17679,0
3281,1
16878,0
29505,4
23895,2
14947,0
18374,1
30398,1
26112,1
6042,0
47705,0
28071,0
47838,2
25494,1
11228,0
9479,0
21345,0
48223,0
404,0
6945,1
27452,4
12685,0
806,0
30051,1
49824,0
25430,1
43545,2
28663,2
1263,0
49194,4
15620,0
9329,1
33489,1
22587,4
17912,4
10853,0
36365,0
31104,0
23699,1
26966,0
20603,0
5620,4
32212,1
46960,0
17808,1
50269,4
7263,0
40398,1
23785,0
45990,0
8929,0
12160,0
8388,2
39189,1
4251,1
25113,0
33833,0
23968,0
36387,1
10433,0
12439,0
39877,4
50845,0
24222,0
11104,1
13763,0
30966,2
26833,0
30925,0
4398,1
25666,0
42210,2
26775,0
36367,1
17750,0
1718,0
8657,0
39527,0
41653,3
30202,0
16626,1
21891,0
37502,0
39817,1
28486,0
38871,0
27641,2
41173,1
3888,0
10916,0
5044,2
16599,0
32084,3
3309,1
4961,4
52513,1
47350,0
33007,1
1748,1
16656,1
26432,0
33765,2
7428,0
15731,1
5896,0
3587,0
26923,3
20930,0
2038,0
41395,0
3181,0
26493,4
3227,0
26599,1
14769,0
5882,0
49352,0
43763,0
49455,0
30470,0
42,1
52457,2
27380,1
13354,0
7417,1
26534,2
2677,0
24592,1
35843,1
46297,1
47940,2
26939,2
29772,0
5483,3
48085,0
48343,0
2620,0
3249,2
41548,0
16827,1
7257,0
6164,0
46068,0
29206,1
32916,0
21454,0
35925,4
19220,0
41607,3
37804,0
49146,0
4508,0
37946,2
38240,2
42458,1
8390,0
13755,1
26368,0
13150,0
14782,0
1526,1
31363,0
31622,0
36237,1
32360,0
5384,1
50244,1
481,0
35768,1
16819,0
44199,0
5667,2
37456,1
32565,0
25029,0
217,3
44195,3
5942,0
38452,1
23598,1
35317,0
23221,1
27212,4
7160,1
1874,0
39769,4
50307,1
46905,4
9616,1
15588,0
42173,1
41505,0
10128,0
17166,1
33070,0
33158,1
22561,0
49237,1
15540,1
40371,0
9404,0
34124,0
40071,0
51783,0
3490,1
17485,2
28392,0
26295,2
48866,0
38752,2
35392,4
41623,4
33161,0
16920,0
45208,0
41554,1
35709,0
36311,1
37287,0
418,1
21942,0
37955,1
25596,4
37001,0
46133,1
23337,0
42579,2
18553,0
6701,0
16677,0
51615,1
37729,0
51562,1
26271,3
7330,0
50391,0
46234,1
41570,1
31350,2
27203,1
50663,1
5388,0
42468,0
43560,3
17408,0
14172,0
11474,1
41853,0
22247,0
2017,0
2208,0
1721,1
34296,4
32888,0
31379,0
2946,0
49743,0
13330,0
45571,0
32653,0
33007,1
11695,0
33417,0
46161,1
5190,0
5,0
3235,0
34976,1
35843,1
47632,4
8388,2
15593,1
37678,0
33230,2
4924,1
28027,2
38546,0
24826,0
1425,1
26965,4
17472,1
31169,1
15031,2
9919,0
15002,0
48621,0
48831,2
38120,1
39048,0
49942,4
19330,1
19214,0
38791,0
51238,0
15255,0
7401,0
42998,0
33884,0
43586,4
31707,0
5853,1
2987,1
30956,0
18145,1
38660,1
22542,0
13617,0
3870,0
44463,2
32184,1
30428,0
7090,0
21914,2
43494,1
31694,1
38384,3
835,2
49956,1
52054,0
31097,4
12649,0
24154,0
47730,0
3750,2
39906,0
8600,0
21647,0
27704,3
42026,0
21777,1
19390,0
30180,1
49128,0
13851,0
943,2
34019,0
25203,0
32329,0
39810,2
39085,1
24416,0
12360,0
51499,4
22107,0
48678,4
23469,0
10620,0
9469,2
30924,0
22584,0
50394,1
21076,1
29943,0
6783,4
50687,4
6132,0
16740,1
32668,0
22764,0
52070,1
41740,0
18744,0
38521,0
50878,4
20699,0
13818,0
25221,1
40154,2
33111,0
35517,1
20892,1
24205,0
37337,2
41255,2
29917,0
48127,0
38810,1
22258,1
14426,0
11942,0
52283,1
33392,0
38048,0
29644,0
36196,1
8311,2
18442,0
26375,1
3336,0
45092,2
29799,0
49176,4
27870,0
2211,0
45252,0
17558,0
12017,0
41450,0
15901,0
46160,1
38551,0
18926,0
18477,0
33283,0
7576,0
30526,0
11318,1
48550,0
36633,2
2656,4
25081,0
29776,4
34168,2
7634,0
3479,1
43364,2
4143,0
18678,3
6563,3
11213,0
9927,0
30673,0
16629,1
49155,4
39451,0
7179,0
11459,1
46899,1
5084,4
23790,1
7619,2
24506,0
22880,0
38006,0
17287,3
6997,4
12448,0
52251,0
38645,1
26005,0
46125,2
23751,0
32995,4
48759,4
25546,0
41644,1
30873,4
834,4
34884,1
2879,0
1508,1
15754,1
35069,2
51686,0
44228,2
36962,0
38946,2
51921,1
38578,1
29376,4
31588,0
42811,2
51802,1
28692,1
20814,0
33466,0
38323,0
22629,0
39598,0
36254,0
23730,2
52473,2
48123,4
51142,1
43355,1
28776,0
8384,0
26605,1
49885,2
27600,2
22461,0
15108,1
48848,4
50883,0
6404,0
49616,4
20117,1
43154,0
3549,0
33307,1
29667,1
24686,0
8328,2
51114,1
5963,0
6427,0
21803,0
31428,1
50264,1
10994,0
11125,0
303,0
14351,4
35653,0
43400,1
38034,1
22982,0
5423,0
26260,1
22924,1
46649,0
1637,1
33610,0
30745,0
34453,1
42714,0
24641,0
38804,0
46516,0
1646,0
16068,2
21261,3
5137,3
40037,1
45961,0
39668,0
20761,0
28826,0
5099,1
42021,1
34332,1
22419,0
31425,1
47162,0
11527,0
31521,0
44205,1
28248,0
15696,1
39976,2
41643,4
16988,2
13686,0
38383,3
42270,1
17253,0
41463,4
15540,1
38086,0
34273,0
38576,0
24114,1
47258,0
26844,4
31903,3
13314,1
23314,0
3050,0
51282,0
38159,1
48747,0
13541,1
30967,0
2867,0
18055,1
18586,1
16017,1
22969,0
29392,0
27500,0
6661,0
31147,0
51880,0
24429,1
28006,2
45955,0
41275,0
31044,1
22655,0
4521,1
30191,1
39711,2
46244,0
12841,1
41559,0
28650,1
40045,0
51694,0
44572,0
32610,1
474,1
50660,0
52333,0
32420,0
5699,3
24397,1
11991,2
21472,0
30692,0
14256,0
16608,0
45354,1
41030,4
48038,0
15768,0
7007,1
12577,0
40201,0
1924,0
27900,1
50640,0
27569,1
22532,4
545,2
46783,1
37650,1
32268,2
6690,1
5334,0
8620,1
20757,0
45570,0
50830,1
38927,2
3990,0
16027,4
44600,0
52623,1
32950,1
13817,0
25932,0
44485,0
52605,1
22179,0
37309,3
30645,0
44949,0
22034,1
39417,0
985,0
36924,1
431,0
51700,1
20612,1
50119,0
9205,1
21112,2
16017,1
50573,1
6273,0
42154,0
36924,1
13624,2
26350,1
38018,0
20860,0
18395,0
22120,0
3682,4
17952,0
41003,0
26348,2
39780,0
50286,0
877,4
38159,1
29157,1
9358,0
47118,1
39879,0
37077,3
17330,1
12935,0
46647,1
32426,0
49201,1
9441,0
27395,0
22887,1
20451,1
40360,0
41524,4
24581,0
49522,3
42056,1
480,0
27030,0
22669,0
52026,0
33043,1
34731,0
14689,0
35137,0
37000,0
1614,2
18679,2
34744,0
27155,3
46054,0
14483,0
6059,0
34416,1
6792,0
9235,1
23297,0
28379,0
28386,1
26240,4
40700,0
21568,1
2706,1
15502,1
33165,0
36216,1
22949,0
50942,1
40370,4
52040,1
33289,0
19225,0
37082,0
3021,1
5301,0
25639,0
46075,0
23058,0
26701,0
31924,2
30239,0
31600,1
31867,0
47930,1
13359,0
36906,0
30779,2
12305,4
27657,2
12336,1
28832,4
17713,0
30130,4
6626,0
9196,1
40593,0
48004,1
12762,1
51611,1
27702,2
31681,0
6236,0
41069,0
9822,3
3553,0
21190,1
40933,0
31001,0
3744,2
50414,1
14352,0
972,0
18512,0
35801,0
7266,1
3036,1
39284,0
17466,0
12886,0
26108,1
45845,0
36255,0
5234,0
39382,0
28786,0
7285,1
574,0
6911,0
32630,0
31135,1
45804,0
9315,0
37826,0
32187,0
45703,0
1516,1
30890,0
23776,4
9101,0
40742,0
7731,4
9299,0
42046,1
18803,0
13625,0
47464,1
29575,2
25816,4
9178,0
26081,1
4453,1
11031,0
52296,2
25462,0
46421,1
49421,0
4780,0
27062,0
1628,2
35092,0
4902,0
1020,0
29090,3
31560,4
587,1
24,1
18117,1
45354,1
44094,1
820,1
52217,0
12706,2
30105,4
25685,1
11775,1
43864,4
33480,0
13128,0
51805,0
32550,0
50764,1
43872,2
42742,2
27412,4
2237,1
26861,4
35656,4
34331,1
21206,0
31470,0
10177,0
29321,1
48428,0
3915,0
21843,0
14086,3
16717,1
37993,0
17270,2
23107,0
51579,1
48248,0
4595,0
48111,1
10014,1
30371,1
46910,1
23712,0
18586,1
42852,1
18003,1
8663,0
29618,1
27477,4
9647,0
47708,1
41173,1
16991,1
51474,0
8872,0
7521,2
48693,4
1733,0
25581,1
36374,1
386,0
37394,1
28765,0
52268,0
35281,0
14394,0
7217,0
44243,1
45025,1
9748,0
15121,0
49980,1
30391,4
23424,0
29687,4
33679,1
38904,3
17464,3
21202,0
33730,1
50775,0
34403,0
51537,1
33114,0
17198,0
49075,4
48167,1
27763,0
43939,0
49002,4
38227,0
7931,0
14129,2
43270,1
15057,0
17485,2
45633,4
34370,1
11389,0
25996,0
10802,3
49381,0
11770,2
27508,2
10597,3
20169,3
12044,1
34286,1
34627,1
37488,1
7653,3
28721,0
5447,1
21794,3
35405,0
40366,0
51113,0
27219,0
37397,1
46827,0
10252,0
9204,0
46216,1
35336,0
43010,0
33722,1
3481,0
2729,0
1523,1
7319,1
46251,0
35977,2
49516,0
13788,0
10473,1
22553,1
36427,0
49233,2
16298,1
44645,4
52203,4
39755,0
41839,1
22442,0
12401,3
52284,1
16219,0
795,1
25980,0
27883,0
46773,1
30313,4
31365,0
27792,4
794,0
30306,4
8260,0
44591,0
36592,0
48790,1
33673,2
44334,0
29089,4
35564,1
43306,0
27183,2
4182,4
41029,0
6469,0
2248,0
48457,2
38840,0
586,3
46336,1
